id,activity_type,title,link,dt,description,source
8359,watch,二度寝から出発まで,https://www.youtube.com/watch?v=TrF44xKBEv8,2023-09-17 18:53,,watch
8360,watch,"SABRINA CARPENTER DOING THE ""NONSENSE CHALLENGE"" WITH JAKE AND SUNGHOON",https://www.youtube.com/watch?v=l0gTNIpU4ps,2023-09-17 18:56,,watch
8361,search,小松菜奈,https://www.youtube.com/results?search_query=%E5%B0%8F%E6%9D%BE%E8%8F%9C%E5%A5%88,2023-09-17 18:57:30.112000+00:00,,search
8362,post-search-watch,https://www.youtube.com/watch?v=YqroxuusmPM,https://www.youtube.com/watch?v=YqroxuusmPM,2023-09-17 18:58,,watch
8363,watch,"Koki,＆桐谷美玲ら、シャネルのパーティーに来場（シャネル／中条あやみ　小松菜奈　長谷川京子　宮沢氷魚　冨永愛　松岡茉優）",https://www.youtube.com/watch?v=nVoEcyrbHVg,2023-09-17 19:00,,watch
8364,watch,【理想と現実】フランス人夫の贈り物に爆笑,https://www.youtube.com/watch?v=bIfA9i2EI18,2023-09-17 19:02,,watch
8365,watch,ジェニの美貌の裏にある苦行  #blackpink #ジェニ　⏩続きはこちら⏩,https://www.youtube.com/watch?v=RMfyRNpPa5c,2023-09-17 19:03,,watch
8366,watch,【競技かるた観戦】西郷永世名人VS山下元クイーン karuta match (Saigo Eisei Meijin VS Yamashita Former Queen) with commentary,https://www.youtube.com/watch?v=7X0JGxYMk4U,2023-09-17 19:05,,watch
8367,watch,セルフネグレクト【報道特集】,https://www.youtube.com/watch?v=sBKqQxwckLE,2023-09-17 19:05,,watch
8368,search,chihayafuru,https://www.youtube.com/results?search_query=chihayafuru,2023-09-17 19:06:08.710000+00:00,,search
8369,search,chihayafuru movie,https://www.youtube.com/results?search_query=chihayafuru+movie,2023-09-17 19:06:13.955000+00:00,,search
8370,search,chihayafuru movie english,https://www.youtube.com/results?search_query=chihayafuru+movie+english,2023-09-17 19:06:23.239000+00:00,,search
8371,shorts,ジェニの歴代彼氏が凄すぎる。#shorts  #blackpink #jennie #ジェニ,https://www.youtube.com/watch?v=Oa_AWrUauWU,2023-09-17 19:07,,watch
8372,post-search-watch,TWICEさん刺激がお強い、、🫣♡#txt #ミナ #サナ　💟続きは▶︎から💟,https://www.youtube.com/watch?v=BzK4tjaBD1I,2023-09-17 19:08,,watch
8373,watch,7 rings Twice Mina 🧡 dance 🧡🧡🧡,https://www.youtube.com/watch?v=7dtq08OBGXg,2023-09-17 19:10,,watch
8374,search,ミナ シャロン,https://www.youtube.com/results?search_query=%E3%83%9F%E3%83%8A+%E3%82%B7%E3%83%A3%E3%83%AD%E3%83%B3,2023-09-17 19:10:25.232000+00:00,,search
8375,post-search-watch,https://www.youtube.com/watch?v=4Z8_iEIDkpo,https://www.youtube.com/watch?v=4Z8_iEIDkpo,2023-09-17 19:12,,watch
8376,watch,https://www.youtube.com/watch?v=oo137K09Pig,https://www.youtube.com/watch?v=oo137K09Pig,2023-09-17 19:13,,watch
8377,watch,Mina and Momo making the concert hall on fire🔥😍#twice #mina #momo #kpop #fyp,https://www.youtube.com/watch?v=veCuEOUhwH0,2023-09-17 19:14,,watch
8378,watch,Sharon is always overtaking Mina 😭 #twiceedit #mina #twice #kpopedit #twice5thworldtour,https://www.youtube.com/watch?v=jrYNzPX0y-c,2023-09-17 19:14,,watch
8379,watch,"Twice""MOONLIGHT SUNRISE"" focus Mina🐧💙",https://www.youtube.com/watch?v=GjkLed9JmRA,2023-09-17 19:15,,watch
8380,search,skam france,https://www.youtube.com/results?search_query=skam+france,2023-09-17 19:21:57.747000+00:00,,search
8381,post-search-watch,【フランス】実家の食事がコース料理だった...🇫🇷🍽,https://www.youtube.com/watch?v=kgORB2umtsg,2023-09-17 19:23,,watch
8382,watch,顔小さいねって言われた時日本中国アメリカの違い #ろこゆん,https://www.youtube.com/watch?v=4p6pEe93vJg,2023-09-17 19:24,,watch
8383,watch,Coachella vlog,https://www.youtube.com/watch?v=VX6X3HdO__M,2023-09-17 19:26,,watch
8384,watch,【イングランドvs日本】ラグビーW杯大予測／勝利の確率は30％／注目選手／要注意選手／日本代表は勝てるのか？,https://www.youtube.com/watch?v=_a0SqFLxEsE,2023-09-17 19:33,,watch
8385,watch,BLACKPINK Born Pink Tour Los Angeles Encore 082623 - Sound Check,https://www.youtube.com/watch?v=cQiG41S0HoY,2023-09-17 19:36,,watch
8386,watch,AGE 12 TO MARRIED – I Took A Photo Every Day,https://www.youtube.com/watch?v=65nfbW-27ps,2023-09-17 19:37,,watch
8387,watch,有村架純が“へそ出し金髪”のギャル姿披露　「ビリギャル」予告編映像　#Birigal　#movie,https://www.youtube.com/watch?v=HRkD9AUo-5Q,2023-09-17 19:41,,watch
8388,watch,Jennie for Calvin Klein vlog,https://www.youtube.com/watch?v=I9u1oYXggz4,2023-09-17 19:42,,watch
8389,watch,デブとガリの食事交換、ありえない結果,https://www.youtube.com/watch?v=nMd_jjKe9wM,2023-09-17 19:43,,watch
8390,watch,【Tiktok】日本語出来るのに、日本語よく分からない彼女,https://www.youtube.com/watch?v=pCV62YtcTaQ,2023-09-17 19:45,,watch
8391,watch,iPhone を発表するスティーブ・ジョブス（日本語字幕）,https://www.youtube.com/watch?v=L0XeQhSnkHg,2023-09-17 19:47,,watch
8392,watch,僕が一番おすすめするワンパンパスタ！【ボンゴレビアンコ】理にかなった調理法でした。,https://www.youtube.com/watch?v=ar3XUbwT1bw,2023-09-17 19:47,,watch
8393,watch,【Tiktok】初めて日本来た時の私あるある,https://www.youtube.com/watch?v=OsC3ZB5kFf4,2023-09-17 19:49,,watch
8394,search,yoga morning,https://www.youtube.com/results?search_query=yoga+morning,2023-09-18 06:24:48.380000+00:00,,search
8395,advertisement,Watched https://www.youtube.com/watch?v=fBtb6lsiYG8,https://www.youtube.com/watch?v=fBtb6lsiYG8,2023-09-18 06:26,Watched at 07:26,watch
8396,search,Cult fit yoga,https://www.youtube.com/results?search_query=Cult+fit+yoga,2023-09-18 06:26:00.705000+00:00,,search
8397,post-search-watch,Yoga Workout For Beginners by Cult Fit - Full Body Strength | Beginners Yoga | Cult Fit | Cure Fit,https://www.youtube.com/watch?v=zLbkKQ8PVnk,2023-09-18 06:27,,watch
8398,watch,＋４【高音質カラオケ】そっけない / RADWIMPS (off vocal),https://www.youtube.com/watch?v=VuxKWpMr7Jo,2023-09-18 10:32,,watch
8399,advertisement,Watched NEW Garnier Pineapple Hair Food for 4X more glow!,https://www.youtube.com/watch?v=Kr00yWKXBjs,2023-09-18 10:32,Watched at 11:32,watch
8400,advertisement,Watched Synced Devices | There’s no place like Chrome,https://www.youtube.com/watch?v=hBSHf2erN5s,2023-09-18 10:32,Watched at 11:32,watch
8401,search,そっけないカラオケ 女性キー,https://www.youtube.com/results?search_query=%E3%81%9D%E3%81%A3%E3%81%91%E3%81%AA%E3%81%84%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1+%E5%A5%B3%E6%80%A7%E3%82%AD%E3%83%BC,2023-09-18 10:32:23.832000+00:00,,search
8402,post-search-watch,【カラオケ】たばこ / コレサワ,https://www.youtube.com/watch?v=DSPv5WnWwzI,2023-09-18 10:35,,watch
8403,search,たばこ カラオケ 女性キー,https://www.youtube.com/results?search_query=%E3%81%9F%E3%81%B0%E3%81%93+%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1+%E5%A5%B3%E6%80%A7%E3%82%AD%E3%83%BC,2023-09-18 10:35:06.593000+00:00,,search
8404,advertisement,Watched Translate Hot Sauce,https://www.youtube.com/watch?v=3WHryq7GvE8,2023-09-18 10:36,Watched at 11:36,watch
8405,search,初恋 カラオケ ,https://www.youtube.com/results?search_query=%E5%88%9D%E6%81%8B+%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1+,2023-09-18 10:36:35.006000+00:00,,search
8406,post-search-watch,【カラオケ】初恋/宇多田 ヒカル,https://www.youtube.com/watch?v=kA70MkAn3hw,2023-09-18 10:37,,watch
8407,watch,【カラオケ】手紙 ～拝啓 十五の君へ～ / アンジェラ・アキ,https://www.youtube.com/watch?v=RDmqyVnDsv0,2023-09-18 10:39,,watch
8408,search,手紙 拝啓 十五の君へ,https://www.youtube.com/results?search_query=%E6%89%8B%E7%B4%99+%E6%8B%9D%E5%95%93+%E5%8D%81%E4%BA%94%E3%81%AE%E5%90%9B%E3%81%B8,2023-09-18 10:39:04.580000+00:00,,search
8409,watch,sync zotero → notion // research paper workflow (2023 tutorial),https://www.youtube.com/watch?v=8RFFxFcrLCo,2023-09-18 12:43,,watch
8410,search,master student ,https://www.youtube.com/results?search_query=master+student+,2023-09-18 15:37:21.849000+00:00,,search
8411,search,master student study,https://www.youtube.com/results?search_query=master+student+study,2023-09-18 15:37:37.736000+00:00,,search
8412,post-search-watch,"3 Ways to Study SMARTER, not HARDER",https://www.youtube.com/watch?v=XfZa4lg_Vsw,2023-09-18 15:38,,watch
8413,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-09-18 15:54,,watch
8414,search,dance workout edm,https://www.youtube.com/results?search_query=dance+workout+edm,2023-09-18 15:55:33.351000+00:00,,search
8415,search,dance workout,https://www.youtube.com/results?search_query=dance+workout,2023-09-18 15:55:51.403000+00:00,,search
8416,search,dance workout takitaki,https://www.youtube.com/results?search_query=dance+workout+takitaki,2023-09-18 15:55:55.160000+00:00,,search
8417,post-search-watch,"Taki Taki - DJ Snake ft. Selena Gomez, Ozuna, Cardi B | Caleb Marshall | Dance Workout",https://www.youtube.com/watch?v=VZOBjI-Vm8w,2023-09-18 15:56,,watch
8418,watch,Sia - Cheap Thrills | The Fitness Marshall | Dance Workout,https://www.youtube.com/watch?v=iL6ufJLkiUo,2023-09-18 15:58,,watch
8419,search,latin party mix 2023,https://www.youtube.com/results?search_query=latin+party+mix+2023,2023-09-18 16:03:16.730000+00:00,,search
8420,watch,壁紙のはがし方です！ちょっとしたコツでより簡単に早くはがすことができますよ！,https://www.youtube.com/watch?v=PZlA6cDyZ-4,2023-09-18 21:53,,watch
8421,search,壁紙張り替え,https://www.youtube.com/results?search_query=%E5%A3%81%E7%B4%99%E5%BC%B5%E3%82%8A%E6%9B%BF%E3%81%88,2023-09-18 21:53:04.697000+00:00,,search
8422,post-search-watch,【賃貸DIY】貼って剥がせる「壁紙シール」で雰囲気が激変【工具不要で簡単】,https://www.youtube.com/watch?v=NeIqYFk2YQM,2023-09-18 21:54,,watch
8423,advertisement,Watched It starts with a Swipe™ | Download Tinder | Took him home,https://www.youtube.com/watch?v=Fq7zwXXoMLg,2023-09-18 21:54,Watched at 22:54,watch
8424,advertisement,Watched Identify Bird,https://www.youtube.com/watch?v=2_gjX2Xcwbo,2023-09-18 21:54,Watched at 22:54,watch
8425,search,壁紙 張り替え 賃貸 ,https://www.youtube.com/results?search_query=%E5%A3%81%E7%B4%99+%E5%BC%B5%E3%82%8A%E6%9B%BF%E3%81%88+%E8%B3%83%E8%B2%B8+,2023-09-18 21:56:33.532000+00:00,,search
8426,post-search-watch,https://www.youtube.com/watch?v=xEND9bEVLkg,https://www.youtube.com/watch?v=xEND9bEVLkg,2023-09-18 21:57,,watch
8427,watch,部屋をおしゃれにする8つのコツ【6畳1K 一人暮らし】| Tips for making room fashionable [Room tour],https://www.youtube.com/watch?v=BLHNgOc7cEg,2023-09-18 21:59,,watch
8428,advertisement,Watched It starts with a Swipe™ | Download Tinder | Summer Fling 15sec,https://www.youtube.com/watch?v=7hJSWfYbpb8,2023-09-19 11:37,Watched at 12:37,watch
8429,advertisement,Watched NEW from Redken Acidic Bonding Concentrate,https://www.youtube.com/watch?v=g1idKumXn6s,2023-09-19 11:37,Watched at 12:37,watch
8430,watch,部屋がダサくなるＮＧ例６選/やってしまいがちな落とし穴/インテリアのコツ,https://www.youtube.com/watch?v=faCqZMES9Co,2023-09-19 11:38,,watch
8431,shorts,友達にお洒落じゃないと言われた部屋を、改造していく。＃続きはTikTok #shorts #diy女子 #インテリア,https://www.youtube.com/watch?v=oaGDVjYNjIc,2023-09-19 11:41,,watch
8432,watch,ポレーヌのバッグコレクション紹介!  多すぎてお店開こうかな、、,https://www.youtube.com/watch?v=hH-zmFAYdwA,2023-09-19 11:42,,watch
8433,advertisement,Watched eBay car parts,https://www.youtube.com/watch?v=hUsDlfygU5M,2023-09-19 11:42,Watched at 12:42,watch
8434,advertisement,"Watched RIMMEL GLASSY GLOSS 6""",https://www.youtube.com/watch?v=rvYyhyU121I,2023-09-19 11:42,Watched at 12:42,watch
8435,watch,【メイク】めっちゃリクエスト来た「ブルーライン」チュートリアル,https://www.youtube.com/watch?v=z3cUhmgX0bY,2023-09-19 11:43,,watch
8436,watch,My boyfriend and I don’t sleep together…,https://www.youtube.com/watch?v=B60CzNqmSQw,2023-09-19 11:44,,watch
8437,watch,【ダイエット】モデルのヘルシーラップ,https://www.youtube.com/watch?v=UlzAqyI1DbU,2023-09-19 11:44,,watch
8438,watch,昔のJ.Y.Parkのセンスがやばすぎる,https://www.youtube.com/watch?v=aKQl6nST30k,2023-09-19 11:46,,watch
8439,advertisement,Watched Save for what matters! The smart way to travel is with Stagecoach discounted tickets,https://www.youtube.com/watch?v=L00mITwAKd0,2023-09-19 16:27,Watched at 17:27,watch
8440,advertisement,Watched PrettyLittleThing Designed By Naomi Campbell | PrettyLittleThing,https://www.youtube.com/watch?v=JJZDlJ9Mxeg,2023-09-19 16:27,Watched at 17:27,watch
8441,watch,【日本初上陸】大好きなブランドの服を爆買いする日♡,https://www.youtube.com/watch?v=uWEDgs-RfeU,2023-09-19 16:28,,watch
8442,watch,【華やか美女メイク】ミチちゃん初登場！日常に取り入れられるラグジュアリーな品格のある華やかなメイクアップのご紹介🤍,https://www.youtube.com/watch?v=-o4a4iJm5VI,2023-09-19 16:29,,watch
8443,advertisement,Watched Monki x IGGY JEANS,https://www.youtube.com/watch?v=aSMBjND7x64,2023-09-19 18:30,Watched at 19:30,watch
8444,advertisement,Watched Shopping Football,https://www.youtube.com/watch?v=bUDZ2y8Kcnc,2023-09-19 18:30,Watched at 19:30,watch
8445,watch,鶏むね肉2キロ買っても絶対に余らなくなる【超絶柔らか鶏むね漬け】が犯罪的な旨さだ,https://www.youtube.com/watch?v=b_QxpTyqv2E,2023-09-19 18:31,,watch
8446,advertisement,Watched Saved Passwords | There's no place like Chrome,https://www.youtube.com/watch?v=Y2TRn35YArg,2023-09-19 18:39,Watched at 19:39,watch
8447,watch,ただの『肉入り味噌汁』じゃない、本当に旨い『豚汁』の作り方【至高の豚汁】『Pork miso soup』,https://www.youtube.com/watch?v=OL8o03u8l2Y,2023-09-19 18:40,,watch
8448,advertisement,Watched SÌ EAU DE PARFUM INTENSE,https://www.youtube.com/watch?v=GpeQhgpNvqU,2023-09-19 18:40,Watched at 19:40,watch
8449,advertisement,Watched All Hours Concealer | Hero Video | YSL BEAUTY,https://www.youtube.com/watch?v=7Mppgu_AEyQ,2023-09-19 18:50,Watched at 19:50,watch
8450,advertisement,Watched Translate Bao Buns [Horizontal],https://www.youtube.com/watch?v=fxQmGLmXGKw,2023-09-19 18:50,Watched at 19:50,watch
8451,watch,肉じゃがは水を一滴も使わず作るのが一番旨い！！野菜の旨味が半端ない【至高の無水肉じゃが】『supreme meat and potato stew』,https://www.youtube.com/watch?v=h67vdKlPGzg,2023-09-19 18:52,,watch
8452,advertisement,Watched Synced Devices | There’s no place like Chrome,https://www.youtube.com/watch?v=Lqx3LM06gK4,2023-09-19 18:53,Watched at 19:53,watch
8453,search,yoga morning,https://www.youtube.com/results?search_query=yoga+morning,2023-09-20 06:27:37.236000+00:00,,search
8454,post-search-watch,Sunrise Yoga  |  15-Minute Morning Yoga Practice,https://www.youtube.com/watch?v=r7xsYgTeM2Q,2023-09-20 06:28,,watch
8455,advertisement,"Watched Expend4bles - Cutdown Store 30"" - In Cinemas September 22",https://www.youtube.com/watch?v=-8q9FcVW5k8,2023-09-20 06:28,Watched at 07:28,watch
8456,advertisement,Watched It starts with a Swipe™ | Download Tinder | Breakfast Boy 15sec,https://www.youtube.com/watch?v=cbR3cME1RDM,2023-09-20 06:28,Watched at 07:28,watch
8457,advertisement,Watched RIMMEL GLASSY GLOSS 20secs,https://www.youtube.com/watch?v=p06s2BS1Kuc,2023-09-20 06:45,Watched at 07:45,watch
8458,watch,"15 Min. Full Body Stretch | Daily Routine for Flexibility, Mobility & Relaxation | DAY 7",https://www.youtube.com/watch?v=g_tea8ZNk5A,2023-09-20 06:46,,watch
8459,advertisement,"Watched You're ready for Monzo Business, ft. Blue Water Plumbing - 15",https://www.youtube.com/watch?v=JIEZwCnYBtw,2023-09-20 06:46,Watched at 07:46,watch
8460,search,morning yoga,https://www.youtube.com/results?search_query=morning+yoga,2023-09-20 06:48:53.446000+00:00,,search
8461,post-search-watch,10 min Morning Yoga Full Body Stretch - Yoga with Kassandra,https://www.youtube.com/watch?v=4pKly2JojMw,2023-09-20 06:49,,watch
8462,search,morning yoga full body,https://www.youtube.com/results?search_query=morning+yoga+full+body,2023-09-20 06:49:07.316000+00:00,,search
8463,watch,AIとどう生きる？『AIから読み解く社会——権力化する最新技術』（2023） 刊行記念イベント（2023年7月28日）,https://www.youtube.com/watch?v=1nqc3cukYhY,2023-09-20 11:32,,watch
8464,watch,Web scraping LinkedIn with no-code and scraping API,https://www.youtube.com/watch?v=WN4E3JGD7_s,2023-09-20 13:16,,watch
8465,search,linkedin scrape,https://www.youtube.com/results?search_query=linkedin+scrape,2023-09-20 13:17:23.175000+00:00,,search
8466,post-search-watch,Linkedin Post Scrape,https://www.youtube.com/watch?v=7DiUGI9NJ5g,2023-09-20 13:18,,watch
8467,search,linkedin scrape post,https://www.youtube.com/results?search_query=linkedin+scrape+post,2023-09-20 13:18:05.629000+00:00,,search
8468,watch,Scrape Data from Google Search,https://www.youtube.com/watch?v=_R8pNl41iUg,2023-09-20 15:12,,watch
8469,watch,Scraping Google Search Results Without Limits Outscraper [TUTORIAL],https://www.youtube.com/watch?v=SxGa_lXrCIU,2023-09-20 15:12,,watch
8470,watch,Online workshop: Web scraping with Google Chrome,https://www.youtube.com/watch?v=umzqJuP1bwc,2023-09-20 15:18,,watch
8471,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-09-20 15:24,,watch
8472,search,selenium,https://www.youtube.com/results?search_query=selenium,2023-09-20 15:24:32.736000+00:00,,search
8473,post-search-watch,What Is Selenium? | Selenium Webdriver Basics | Selenium Tutorial For Beginners | Simplilearn,https://www.youtube.com/watch?v=TdwwPP9oW4c,2023-09-20 15:25,,watch
8474,watch,Elon Musk fires employees in twitter meeting DUB,https://www.youtube.com/watch?v=2j3p_aDMTNg,2023-09-20 15:25,,watch
